0.1
-1.319985,-0.671389,0.562175
-1.319985,-0.571389,0.562175
-1.319985,-0.471389,0.562175
-1.319985,-0.371389,0.562175
-1.319985,-0.7713891,0.6621751
-1.319985,-0.671389,0.6621751
-1.319985,-0.571389,0.6621751
-1.319985,-0.471389,0.6621751
-1.319985,-0.371389,0.6621751
-1.319985,-0.2713891,0.6621751
-1.319985,-0.171389,0.6621751
-1.319985,-0.07138902,0.6621751
-1.319985,0.028611,0.6621751
-1.319985,0.128611,0.6621751
-1.319985,-0.7713891,0.762175
-1.319985,-0.671389,0.762175
-1.319985,-0.571389,0.762175
-1.319985,-0.471389,0.762175
-1.319985,-0.371389,0.762175
-1.319985,-0.2713891,0.762175
-1.319985,-0.171389,0.762175
-1.319985,-0.07138902,0.762175
-1.319985,0.028611,0.762175
-1.319985,0.128611,0.762175
-1.319985,0.2286111,0.762175
-1.319985,-0.7713891,0.8621751
-1.319985,-0.671389,0.8621751
-1.319985,-0.571389,0.8621751
-1.319985,-0.471389,0.8621751
-1.319985,-0.371389,0.8621751
-1.319985,-0.2713891,0.8621751
-1.319985,-0.171389,0.8621751
-1.319985,-0.07138902,0.8621751
-1.319985,0.028611,0.8621751
-1.319985,0.128611,0.8621751
-1.319985,0.2286111,0.8621751
-1.319985,-0.7713891,0.962175
-1.319985,-0.671389,0.962175
-1.319985,-0.571389,0.962175
-1.319985,-0.471389,0.962175
-1.319985,-0.371389,0.962175
-1.319985,-0.2713891,0.962175
-1.319985,-0.171389,0.962175
-1.319985,-0.07138902,0.962175
-1.319985,0.028611,0.962175
-1.319985,0.128611,0.962175
-1.319985,0.2286111,0.962175
-1.319985,-0.7713891,1.062175
-1.319985,-0.671389,1.062175
-1.319985,-0.571389,1.062175
-1.319985,-0.471389,1.062175
-1.319985,-0.371389,1.062175
-1.319985,-0.2713891,1.062175
-1.319985,-0.171389,1.062175
-1.319985,-0.07138902,1.062175
-1.319985,0.028611,1.062175
-1.319985,0.128611,1.062175
-1.319985,-0.671389,1.162175
-1.319985,-0.571389,1.162175
-1.319985,-0.471389,1.162175
-1.319985,-0.371389,1.162175
-1.319985,-0.2713891,1.162175
-1.219985,-0.7713891,0.462175
-1.219985,-0.671389,0.462175
-1.219985,-0.571389,0.462175
-1.219985,-0.471389,0.462175
-1.219985,-0.371389,0.462175
-1.219985,-0.2713891,0.462175
-1.219985,-0.171389,0.462175
-1.219985,-0.07138902,0.462175
-1.219985,0.028611,0.462175
-1.219985,0.128611,0.462175
-1.219985,0.2286111,0.462175
-1.219985,-0.7713891,0.562175
-1.219985,-0.671389,0.562175
-1.219985,-0.571389,0.562175
-1.219985,-0.471389,0.562175
-1.219985,-0.371389,0.562175
-1.219985,-0.2713891,0.562175
-1.219985,-0.171389,0.562175
-1.219985,-0.07138902,0.562175
-1.219985,0.028611,0.562175
-1.219985,0.128611,0.562175
-1.219985,0.2286111,0.562175
-1.219985,0.328611,0.562175
-1.219985,0.428611,0.562175
-1.219985,-0.7713891,0.6621751
-1.219985,-0.671389,0.6621751
-1.219985,-0.571389,0.6621751
-1.219985,-0.471389,0.6621751
-1.219985,-0.371389,0.6621751
-1.219985,-0.2713891,0.6621751
-1.219985,-0.171389,0.6621751
-1.219985,-0.07138902,0.6621751
-1.219985,0.028611,0.6621751
-1.219985,0.128611,0.6621751
-1.219985,0.2286111,0.6621751
-1.219985,0.328611,0.6621751
-1.219985,0.428611,0.6621751
-1.219985,0.528611,0.6621751
-1.219985,-0.7713891,0.762175
-1.219985,-0.671389,0.762175
-1.219985,-0.571389,0.762175
-1.219985,-0.471389,0.762175
-1.219985,-0.371389,0.762175
-1.219985,-0.2713891,0.762175
-1.219985,-0.171389,0.762175
-1.219985,-0.07138902,0.762175
-1.219985,0.028611,0.762175
-1.219985,0.128611,0.762175
-1.219985,0.2286111,0.762175
-1.219985,0.328611,0.762175
-1.219985,0.428611,0.762175
-1.219985,0.528611,0.762175
-1.219985,-0.7713891,0.8621751
-1.219985,-0.671389,0.8621751
-1.219985,-0.571389,0.8621751
-1.219985,-0.471389,0.8621751
-1.219985,-0.371389,0.8621751
-1.219985,-0.2713891,0.8621751
-1.219985,-0.171389,0.8621751
-1.219985,-0.07138902,0.8621751
-1.219985,0.028611,0.8621751
-1.219985,0.128611,0.8621751
-1.219985,0.2286111,0.8621751
-1.219985,0.328611,0.8621751
-1.219985,0.428611,0.8621751
-1.219985,0.528611,0.8621751
-1.219985,-0.7713891,0.962175
-1.219985,-0.671389,0.962175
-1.219985,-0.571389,0.962175
-1.219985,-0.471389,0.962175
-1.219985,-0.371389,0.962175
-1.219985,-0.2713891,0.962175
-1.219985,-0.171389,0.962175
-1.219985,-0.07138902,0.962175
-1.219985,0.028611,0.962175
-1.219985,0.128611,0.962175
-1.219985,0.2286111,0.962175
-1.219985,0.328611,0.962175
-1.219985,0.428611,0.962175
-1.219985,0.528611,0.962175
-1.219985,-0.7713891,1.062175
-1.219985,-0.671389,1.062175
-1.219985,-0.571389,1.062175
-1.219985,-0.471389,1.062175
-1.219985,-0.371389,1.062175
-1.219985,-0.2713891,1.062175
-1.219985,-0.171389,1.062175
-1.219985,-0.07138902,1.062175
-1.219985,0.028611,1.062175
-1.219985,0.128611,1.062175
-1.219985,0.2286111,1.062175
-1.219985,0.328611,1.062175
-1.219985,0.428611,1.062175
-1.219985,-0.7713891,1.162175
-1.219985,-0.671389,1.162175
-1.219985,-0.571389,1.162175
-1.219985,-0.471389,1.162175
-1.219985,-0.371389,1.162175
-1.219985,-0.2713891,1.162175
-1.219985,-0.171389,1.162175
-1.219985,-0.07138902,1.162175
-1.219985,0.028611,1.162175
-1.219985,0.128611,1.162175
-1.219985,0.2286111,1.162175
-1.219985,-0.371389,1.262175
-1.119985,0.028611,0.2621751
-1.119985,0.128611,0.2621751
-1.119985,-0.671389,0.362175
-1.119985,-0.571389,0.362175
-1.119985,-0.471389,0.362175
-1.119985,-0.371389,0.362175
-1.119985,-0.2713891,0.362175
-1.119985,-0.171389,0.362175
-1.119985,-0.07138902,0.362175
-1.119985,0.028611,0.362175
-1.119985,0.128611,0.362175
-1.119985,0.2286111,0.362175
-1.119985,0.328611,0.362175
-1.119985,-0.7713891,0.462175
-1.119985,-0.671389,0.462175
-1.119985,-0.571389,0.462175
-1.119985,-0.471389,0.462175
-1.119985,-0.371389,0.462175
-1.119985,-0.2713891,0.462175
-1.119985,-0.171389,0.462175
-1.119985,-0.07138902,0.462175
-1.119985,0.028611,0.462175
-1.119985,0.128611,0.462175
-1.119985,0.2286111,0.462175
-1.119985,0.328611,0.462175
-1.119985,-0.7713891,0.562175
-1.119985,-0.671389,0.562175
-1.119985,-0.571389,0.562175
-1.119985,-0.471389,0.562175
-1.119985,-0.371389,0.562175
-1.119985,-0.2713891,0.562175
-1.119985,-0.171389,0.562175
-1.119985,-0.07138902,0.562175
-1.119985,0.028611,0.562175
-1.119985,0.128611,0.562175
-1.119985,0.2286111,0.562175
-1.119985,0.328611,0.562175
-1.119985,0.428611,0.562175
-1.119985,-0.7713891,0.6621751
-1.119985,-0.671389,0.6621751
-1.119985,-0.571389,0.6621751
-1.119985,-0.471389,0.6621751
-1.119985,-0.371389,0.6621751
-1.119985,-0.2713891,0.6621751
-1.119985,-0.171389,0.6621751
-1.119985,-0.07138902,0.6621751
-1.119985,0.028611,0.6621751
-1.119985,0.128611,0.6621751
-1.119985,0.2286111,0.6621751
-1.119985,0.328611,0.6621751
-1.119985,0.428611,0.6621751
-1.119985,0.528611,0.6621751
-1.119985,-0.7713891,0.762175
-1.119985,-0.671389,0.762175
-1.119985,-0.571389,0.762175
-1.119985,-0.471389,0.762175
-1.119985,-0.371389,0.762175
-1.119985,-0.2713891,0.762175
-1.119985,-0.171389,0.762175
-1.119985,-0.07138902,0.762175
-1.119985,0.028611,0.762175
-1.119985,0.128611,0.762175
-1.119985,0.2286111,0.762175
-1.119985,0.328611,0.762175
-1.119985,0.428611,0.762175
-1.119985,0.528611,0.762175
-1.119985,-0.7713891,0.8621751
-1.119985,-0.671389,0.8621751
-1.119985,-0.571389,0.8621751
-1.119985,-0.471389,0.8621751
-1.119985,-0.371389,0.8621751
-1.119985,-0.2713891,0.8621751
-1.119985,-0.171389,0.8621751
-1.119985,-0.07138902,0.8621751
-1.119985,0.028611,0.8621751
-1.119985,0.128611,0.8621751
-1.119985,0.2286111,0.8621751
-1.119985,0.328611,0.8621751
-1.119985,0.428611,0.8621751
-1.119985,0.528611,0.8621751
-1.119985,-0.7713891,0.962175
-1.119985,-0.671389,0.962175
-1.119985,-0.571389,0.962175
-1.119985,-0.471389,0.962175
-1.119985,-0.371389,0.962175
-1.119985,-0.2713891,0.962175
-1.119985,-0.171389,0.962175
-1.119985,-0.07138902,0.962175
-1.119985,0.028611,0.962175
-1.119985,0.128611,0.962175
-1.119985,0.2286111,0.962175
-1.119985,0.328611,0.962175
-1.119985,0.428611,0.962175
-1.119985,0.528611,0.962175
-1.119985,-0.7713891,1.062175
-1.119985,-0.671389,1.062175
-1.119985,-0.571389,1.062175
-1.119985,-0.471389,1.062175
-1.119985,-0.371389,1.062175
-1.119985,-0.2713891,1.062175
-1.119985,-0.171389,1.062175
-1.119985,-0.07138902,1.062175
-1.119985,0.028611,1.062175
-1.119985,0.128611,1.062175
-1.119985,0.2286111,1.062175
-1.119985,0.328611,1.062175
-1.119985,0.428611,1.062175
-1.119985,0.528611,1.062175
-1.119985,-0.7713891,1.162175
-1.119985,-0.671389,1.162175
-1.119985,-0.571389,1.162175
-1.119985,-0.471389,1.162175
-1.119985,-0.371389,1.162175
-1.119985,-0.2713891,1.162175
-1.119985,-0.171389,1.162175
-1.119985,-0.07138902,1.162175
-1.119985,0.028611,1.162175
-1.119985,0.128611,1.162175
-1.119985,0.2286111,1.162175
-1.119985,0.328611,1.162175
-1.119985,0.428611,1.162175
-1.119985,-0.7713891,1.262175
-1.119985,-0.671389,1.262175
-1.119985,-0.571389,1.262175
-1.119985,-0.471389,1.262175
-1.119985,-0.371389,1.262175
-1.119985,-0.2713891,1.262175
-1.119985,-0.171389,1.262175
-1.119985,-0.07138902,1.262175
-1.119985,0.028611,1.262175
-1.019985,-0.07138902,0.1621751
-1.019985,0.028611,0.1621751
-1.019985,0.128611,0.1621751
-1.019985,0.2286111,0.1621751
-1.019985,-0.471389,0.2621751
-1.019985,-0.371389,0.2621751
-1.019985,-0.2713891,0.2621751
-1.019985,-0.171389,0.2621751
-1.019985,-0.07138902,0.2621751
-1.019985,0.028611,0.2621751
-1.019985,0.128611,0.2621751
-1.019985,0.2286111,0.2621751
-1.019985,0.328611,0.2621751
-1.019985,-0.7713891,0.362175
-1.019985,-0.671389,0.362175
-1.019985,-0.571389,0.362175
-1.019985,-0.471389,0.362175
-1.019985,-0.371389,0.362175
-1.019985,-0.2713891,0.362175
-1.019985,-0.171389,0.362175
-1.019985,-0.07138902,0.362175
-1.019985,0.028611,0.362175
-1.019985,0.128611,0.362175
-1.019985,0.2286111,0.362175
-1.019985,0.328611,0.362175
-1.019985,-0.7713891,0.462175
-1.019985,-0.671389,0.462175
-1.019985,-0.571389,0.462175
-1.019985,-0.471389,0.462175
-1.019985,-0.371389,0.462175
-1.019985,-0.2713891,0.462175
-1.019985,-0.171389,0.462175
-1.019985,-0.07138902,0.462175
-1.019985,0.028611,0.462175
-1.019985,0.128611,0.462175
-1.019985,0.2286111,0.462175
-1.019985,0.328611,0.462175
-1.019985,-0.7713891,0.562175
-1.019985,-0.671389,0.562175
-1.019985,-0.571389,0.562175
-1.019985,-0.471389,0.562175
-1.019985,-0.371389,0.562175
-1.019985,-0.2713891,0.562175
-1.019985,-0.171389,0.562175
-1.019985,-0.07138902,0.562175
-1.019985,0.028611,0.562175
-1.019985,0.128611,0.562175
-1.019985,0.2286111,0.562175
-1.019985,0.328611,0.562175
-1.019985,0.428611,0.562175
-1.019985,-0.7713891,0.6621751
-1.019985,-0.671389,0.6621751
-1.019985,-0.571389,0.6621751
-1.019985,-0.471389,0.6621751
-1.019985,-0.371389,0.6621751
-1.019985,-0.2713891,0.6621751
-1.019985,-0.171389,0.6621751
-1.019985,-0.07138902,0.6621751
-1.019985,0.028611,0.6621751
-1.019985,0.128611,0.6621751
-1.019985,0.2286111,0.6621751
-1.019985,0.328611,0.6621751
-1.019985,0.428611,0.6621751
-1.019985,0.528611,0.6621751
-1.019985,-0.7713891,0.762175
-1.019985,-0.671389,0.762175
-1.019985,-0.571389,0.762175
-1.019985,-0.471389,0.762175
-1.019985,-0.371389,0.762175
-1.019985,-0.2713891,0.762175
-1.019985,-0.171389,0.762175
-1.019985,-0.07138902,0.762175
-1.019985,0.028611,0.762175
-1.019985,0.128611,0.762175
-1.019985,0.2286111,0.762175
-1.019985,0.328611,0.762175
-1.019985,0.428611,0.762175
-1.019985,0.528611,0.762175
-1.019985,-0.7713891,0.8621751
-1.019985,-0.671389,0.8621751
-1.019985,-0.571389,0.8621751
-1.019985,-0.471389,0.8621751
-1.019985,-0.371389,0.8621751
-1.019985,-0.2713891,0.8621751
-1.019985,-0.171389,0.8621751
-1.019985,-0.07138902,0.8621751
-1.019985,0.028611,0.8621751
-1.019985,0.128611,0.8621751
-1.019985,0.2286111,0.8621751
-1.019985,0.328611,0.8621751
-1.019985,0.428611,0.8621751
-1.019985,0.528611,0.8621751
-1.019985,-0.7713891,0.962175
-1.019985,-0.671389,0.962175
-1.019985,-0.571389,0.962175
-1.019985,-0.471389,0.962175
-1.019985,-0.371389,0.962175
-1.019985,-0.2713891,0.962175
-1.019985,-0.171389,0.962175
-1.019985,-0.07138902,0.962175
-1.019985,0.028611,0.962175
-1.019985,0.128611,0.962175
-1.019985,0.2286111,0.962175
-1.019985,0.328611,0.962175
-1.019985,0.428611,0.962175
-1.019985,0.528611,0.962175
-1.019985,-0.7713891,1.062175
-1.019985,-0.671389,1.062175
-1.019985,-0.571389,1.062175
-1.019985,-0.471389,1.062175
-1.019985,-0.371389,1.062175
-1.019985,-0.2713891,1.062175
-1.019985,-0.171389,1.062175
-1.019985,-0.07138902,1.062175
-1.019985,0.028611,1.062175
-1.019985,0.128611,1.062175
-1.019985,0.2286111,1.062175
-1.019985,0.328611,1.062175
-1.019985,0.428611,1.062175
-1.019985,0.528611,1.062175
-1.019985,-0.7713891,1.162175
-1.019985,-0.671389,1.162175
-1.019985,-0.571389,1.162175
-1.019985,-0.471389,1.162175
-1.019985,-0.371389,1.162175
-1.019985,-0.2713891,1.162175
-1.019985,-0.171389,1.162175
-1.019985,-0.07138902,1.162175
-1.019985,0.028611,1.162175
-1.019985,0.128611,1.162175
-1.019985,0.2286111,1.162175
-1.019985,0.328611,1.162175
-1.019985,0.428611,1.162175
-1.019985,0.528611,1.162175
-1.019985,-0.7713891,1.262175
-1.019985,-0.671389,1.262175
-1.019985,-0.571389,1.262175
-1.019985,-0.471389,1.262175
-1.019985,-0.371389,1.262175
-1.019985,-0.2713891,1.262175
-1.019985,-0.171389,1.262175
-1.019985,-0.07138902,1.262175
-1.019985,0.028611,1.262175
-1.019985,0.128611,1.262175
-0.9199847,-0.07138902,0.06217504
-0.9199847,0.028611,0.06217504
-0.9199847,0.128611,0.06217504
-0.9199847,0.2286111,0.06217504
-0.9199847,0.328611,0.06217504
-0.9199847,-0.2713891,0.1621751
-0.9199847,-0.171389,0.1621751
-0.9199847,-0.07138902,0.1621751
-0.9199847,0.028611,0.1621751
-0.9199847,0.128611,0.1621751
-0.9199847,0.2286111,0.1621751
-0.9199847,0.328611,0.1621751
-0.9199847,-0.7713891,0.2621751
-0.9199847,-0.671389,0.2621751
-0.9199847,-0.571389,0.2621751
-0.9199847,-0.471389,0.2621751
-0.9199847,-0.371389,0.2621751
-0.9199847,-0.2713891,0.2621751
-0.9199847,-0.171389,0.2621751
-0.9199847,-0.07138902,0.2621751
-0.9199847,0.028611,0.2621751
-0.9199847,0.128611,0.2621751
-0.9199847,0.2286111,0.2621751
-0.9199847,0.328611,0.2621751
-0.9199847,-0.7713891,0.362175
-0.9199847,-0.671389,0.362175
-0.9199847,-0.571389,0.362175
-0.9199847,-0.471389,0.362175
-0.9199847,-0.371389,0.362175
-0.9199847,-0.2713891,0.362175
-0.9199847,-0.171389,0.362175
-0.9199847,-0.07138902,0.362175
-0.9199847,0.028611,0.362175
-0.9199847,0.128611,0.362175
-0.9199847,0.2286111,0.362175
-0.9199847,0.328611,0.362175
-0.9199847,-0.7713891,0.462175
-0.9199847,-0.671389,0.462175
-0.9199847,-0.571389,0.462175
-0.9199847,-0.471389,0.462175
-0.9199847,-0.371389,0.462175
-0.9199847,-0.2713891,0.462175
-0.9199847,-0.171389,0.462175
-0.9199847,-0.07138902,0.462175
-0.9199847,0.028611,0.462175
-0.9199847,0.128611,0.462175
-0.9199847,0.2286111,0.462175
-0.9199847,0.328611,0.462175
-0.9199847,-0.7713891,0.562175
-0.9199847,-0.671389,0.562175
-0.9199847,-0.571389,0.562175
-0.9199847,-0.471389,0.562175
-0.9199847,-0.371389,0.562175
